"UAI";"Rentrée";"pki.FIN.P.ressources";"pki.FIN.S.masseSalariale";"pki.FIN.S.ressourcesPropres";"pki.ENS.P.effectif";"pki.ENS.S.titulaires";"pki.ENS.S.ECtitulaires";"pki.ENS.S.DocATER";"pki.ENS.S.LRU";"pki.ETU.P.effectif";"pki.ETU.S.cycle.1.L";"pki.ETU.S.cycle.2.M";"pki.ETU.S.cycle.3.D";"pki.ETU.S.diplomeEtablissement";"pki.ADM.P.formations";"pki.ADM.S.sélective";"pki.ADM.S.hypersélective";"pki.ADM.S.surchargées";"pki.ADM.S.souschargée";"err.ADM";"Libellé";"Sigle";"Type";"Type.détaillé";"Académie";"Rattachement";"url.siteweb";"url.wikidata";"url.legifrance";"pki.K.proPres";"pki.K.resPetu";"pki.K.selPfor";"pki.K.titPetu";"pki.K.titPens"
"0620215X";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;8;0;0;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0620229M";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0620256S";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;0;0;2;0;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0620257T";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;1;0;0;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,25;NA;NA
"0622110G";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0622114L";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0622196A";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;7;0;0;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0622198C";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;0;0;0;3;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0622199D";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;1;0;0;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,2;NA;NA
"0622238W";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;0;0;0;1;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0622257S";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;0;0;1;0;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0622276M";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;0;0;1;1;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0622384E";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0622384L";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0622801H";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0622803K";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;0;0;3;0;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0622807P";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;1;0;0;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,333333333333333;NA;NA
"0622949U";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;2;0;1;2;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,333333333333333;NA;NA
"0623218L";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;0;0;1;0;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0623276Z";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0623277A";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5;NA;NA
"0623279C";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0623786D";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0623864N";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5;NA;NA
"0623902E";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;1;0;1;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,25;NA;NA
"0623911P";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;2;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,4;NA;NA
"0623915U";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;0;0;0;0;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0623920Z";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;8;0;2;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,888888888888889;NA;NA
"0623960T";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0623981R";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5;NA;NA
"0623985V";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;0;0;1;0;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0624055W";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0624062D";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;0;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0624109E";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;1;0;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,333333333333333;NA;NA
"0624139M";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;4;1;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0624140N";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;1;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0624141P";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;0;0;0;0;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0624237U";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0624429C";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0624430D";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;2;0;0;2;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,333333333333333;NA;NA
"0624440P";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0630018C";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;6;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0630020E";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11;2;0;5;0;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,181818181818182;NA;NA
"0630021F";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;2;0;3;2;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,25;NA;NA
"0630022G";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;4;0;0;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,666666666666667;NA;NA
"0630023H";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0630034V";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0630041C";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0630052P";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0630054S";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0630061Z";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0630068G";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0630069H";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;1;0;0;1;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,2;NA;NA
"0630077S";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;1;0;0;1;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,2;NA;NA
"0630111D";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0630984C";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;4;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0631021T";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;1;0;2;2;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,111111111111111;NA;NA
"0631033F";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0631068U";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;2;0;0;2;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,285714285714286;NA;NA
"0631070W";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0631074A";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0631075B";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;1;0;0;2;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,25;NA;NA
"0631162W";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0631225P";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0631287G";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;"École nationale supérieure d'architecture de Clermont-Ferrand";"ENSACF";"Autre";"Établissement supérieur d'architecture";"Clermont-Ferrand";"";"http://www.clermont-fd.archi.fr/";"https://www.wikidata.org/entity/Q3578176";"";NA;NA;1;NA;NA
"0631383L";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;1;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0631457S";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0631480S";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0631540G";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0631669X";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;1;0;1;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,333333333333333;NA;NA
"0631861F";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0631985R";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;0;0;0;0;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0640001D";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;0;0;0;2;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0640010N";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;2;0;0;0;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,4;NA;NA
"0640011P";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;0;0;3;2;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0640017W";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0640044A";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0640052J";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0640055M";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;5;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0640057P";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;1;0;2;2;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,142857142857143;NA;NA
"0640080P";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0640096G";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0640111Y";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0640130U";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0640131V";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;4;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0640137B";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0640176U";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0640181Z";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0640220S";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0641441U";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0641478J";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;0;0;4;1;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0641535W";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0641545G";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;4;0;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0641547J";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0641688M";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;3;0;1;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5;NA;NA
"0641732K";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;0;0;2;0;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0641779L";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0641823J";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;0;0;0;0;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0641839B";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0641842E";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5;NA;NA
"0641846C";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0641846J";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0641919I";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0641919N";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,333333333333333;NA;NA
"0641923T";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;0;0;"École supérieure des technologies industrielles avancées";"ESTIA";"Autre";"École d'ingénieurs";"Bordeaux";"";"http://www.estia.fr/";"https://www.wikidata.org/entity/Q3578510";"https://www.legifrance.gouv.fr/affichTexte.do;jsessionid=B2E86251D1A1DB48A7D4EC6E460E63C2.tpdila12v_2?cidTexte=JORFTEXT000033027599&dateTexte=&oldAction=rechJO&categorieLien=id&idJO=JORFCONT000033027259";NA;NA;1;NA;NA
"0642004F";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;1;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0642008K";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0642029H";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0650005C";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0650014M";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0650025Z";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0650026A";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;0;0;3;1;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0650027B";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;2;0;1;1;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,285714285714286;NA;NA
"0650029D";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0650038N";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0650058K";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0650065T";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;0;0;3;0;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0650139Y";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,666666666666667;NA;NA
"0650583F";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;0;0;6;0;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0650948C";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0660004W";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0660010C";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;0;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5;NA;NA
"0660011D";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;0;0;0;0;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0660014G";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;0;0;0;2;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0660021P";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0660059F";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0660077A";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0660524L";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0660552S";"2017";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;0;0;0;0;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
