UAI,Etablissement,Référence GALAXIE,N° dans le SI local,Article,Corps,Chaire,Section,Section2,Section3,Date de prise de fonction,Date ouverture cand,Date clôture cand,Profil,Localisation,Etat de vacance
9740478B,UNIVERSITE DE LA REUNION,4247 *,,26-I-1,MCF,Non,74,,,01/09/2019,21/02/2019,26/03/2019,"Sciences de la vie, Activité physique adaptée",CAMPUS UNIVERSITAIRE DU TAMPON,
9740478B,UNIVERSITE DE LA REUNION,4248 *,,26-I-1,MCF,Non,74,,,01/09/2019,21/02/2019,26/03/2019,Activité physique adaptée - Biomécanique,CAMPUS UNIVERSITAIRE DU TAMPON,
0134009M,UNIVERSITE AIX-MARSEILLE,784 *,56210,33,MCF,Non,85,86,,01/09/2019,21/02/2019,26/03/2019,"Pharmaco-économie et e-santé, méthodes numériques",MARSEILLE,
0141408E,UNIVERSITE DE CAEN,4423 *,,26-I-1,MCF,Non,85,,,01/09/2019,21/02/2019,26/03/2019,BIOSTATISTIQUES - EPIDEMIOLOGIE - GEOGRAPHIE DE LA SANTE,CAEN,
0342321N,UNIVERSITE DE MONTPELLIER,314 *,85MCF0294,26-I-1,MCF,Non,85,,,01/09/2019,21/02/2019,26/03/2019,"Biomatériaux polymères dégradables : Design, Synthèse, et Mise en forme pour Applications en Santé.",Montpellier,
0342321N,UNIVERSITE DE MONTPELLIER,316 *,85MCF0159,26-I-1,MCF,Non,85,,,01/09/2019,21/02/2019,26/03/2019,"Sciences analytiques pharmaceutiques, Dermocosmétique, Nutrition",Montpellier,
0342321N,UNIVERSITE DE MONTPELLIER,317 *,85MCF0462,26-I-1,MCF,Non,85,,,01/09/2019,21/02/2019,26/03/2019,Biophysique-Chimie physique,Montpellier,S
0542493S,UNIVERSITE DE LORRAINE,1215 *,85MCF0422,26-I-1,MCF,Non,85,,,01/09/2019,21/02/2019,26/03/2019,"Informatique, modélisation et techniques numériques appliquées à la santé",NANCY,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4520,1910,26-I-1,MCF,Non,85,33,62,01/09/2019,06/02/2019,08/03/2019,"Pharmacie Galénique, Elaboration et formulation de systèmes divisés à usage pharmaceutique",ISPB,S
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4523,1252,26-I-1,MCF,Non,85,,,01/09/2019,06/02/2019,08/03/2019,Pharmacie Galénique Industrielle,ISPB,S
0751721N,UNIVERSITE PARIS 5 (RENE DESCARTES),4360,86MCF1330,26-I-1,MCF,Non,85,,,01/09/2019,08/01/2019,27/02/2019,Galénique des thérapies innovantes,Faculte de Pharmacie de Paris,
0751721N,UNIVERSITE PARIS 5 (RENE DESCARTES),4361,85MCF1308,26-I-1,MCF,Non,85,26,27,01/09/2019,08/01/2019,27/02/2019,Biostatistique et/ou Intelligence Artificielle,Faculte de Pharmacie de Paris,
0751721N,UNIVERSITE PARIS 5 (RENE DESCARTES),4362,87MCF1255,26-I-1,MCF,Non,85,,,01/09/2019,08/01/2019,27/02/2019,Chimie analytique et instrumentation,Faculte de Pharmacie de Paris,
0751721N,UNIVERSITE PARIS 5 (RENE DESCARTES),4363,87MCF1307,26-I-1,MCF,Non,85,,,01/09/2019,08/01/2019,27/02/2019,Biologie Structurale Intégrative,Faculte de Pharmacie de Paris,
0911101C,UNIVERSITE PARIS 11,4594 *,85MCF1379,26-I-1,MCF,Non,85,,,01/09/2019,21/02/2019,26/03/2019,Biopharmacie,Chatenay Malabry,
0134009M,UNIVERSITE AIX-MARSEILLE,783 *,56075,26-I-1,MCF,Non,86,,,01/09/2019,21/02/2019,26/03/2019,Ens:chimie thérapeutique et pratique pharmaceutiques hospitalières. Rech:méthodologies de synthèses radicalaires pour développer de nouveaux hétérocycles à visée bioactive.,MARSEILLE,
0342321N,UNIVERSITE DE MONTPELLIER,313 *,86MCF0086,26-I-1,MCF,Non,86,,,01/09/2019,21/02/2019,26/03/2019,"Santé publique, éducation thérapeutique et évaluation des risques sanitaires des substances chimiques et des médicaments.",Montpellier,
0383493R,UNIVERSITE GRENOBLE ALPES,424 *,86MCF0287,26-I-1,MCF,Non,86,,,01/09/2019,21/02/2019,26/03/2019,Chimie thérapeutique et sciences du médicament,Grenoble,S
0490970N,UNIVERSITE D'ANGERS,4336 *,86MCF1345,26-I-1,MCF,Non,86,,,01/09/2019,21/02/2019,26/03/2019,"compétences générales en Chimie Organique associées à la formation commune des études de santé et pharmaceutiques,en e-learning pour enseigner la chimie dans le nouveau programme L1/L2 PluriPASS.",ANGERS,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4521,1265,26-I-1,MCF,Non,86,,,01/09/2019,06/02/2019,08/03/2019,Santé Publique : Législation et Déontologie Pharmaceutiques,ISPB,S
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4522,0332,26-I-1,MCF,Non,86,,,01/09/2019,06/02/2019,08/03/2019,"Conception, synthèse et optimisation structurale de molécules bioactives",ISPB,S
0761904G,UNIVERSITE DE ROUEN,4442 *,,26-I-1,MCF,Non,86,32,,01/09/2019,21/02/2019,26/03/2019,"Enseignement : Chimie organique, pharmaceutique et médicinaleRecherche : Chimie de synthèse, développement de nouvelles méthodologies appliquées au vivant",ROUEN,
0860856N,UNIVERSITE DE POITIERS,4591 *,,26-I-1,MCF,Non,86,,,01/09/2019,21/02/2019,26/03/2019,"Enseignement, Pharmacologie Fondamentale et Therapeutique en Pharmacie. Recherche, etudes PK/PD portant sur les antibiotiques seuls ou en association, participer au developpement des approches PB/PK",Poitiers,
0911101C,UNIVERSITE PARIS 11,4562 *,86MCF1410,26-I-1,MCF,Non,86,,,01/09/2019,21/02/2019,26/03/2019,Chimie Thérapeutique,CHATENAY-MALABRY,
0801344B,UNIVERSITE D'AMIENS,4453 *,,26-I-1,MCF,Non,87,,,01/09/2019,21/02/2019,26/03/2019,"BIOSTATISTIQUES AVANCEES, SANTE ET ENVIRONNEMENT",POLE UNIVERSITAIRE SAINT CHARLES,
0134009M,UNIVERSITE AIX-MARSEILLE,759 *,53010,51,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,"Droit comparé de l'environnement, Droit privé de l'environnement, Droit des contrats, Droit de la responsabilité",AIX EN PROVENCE,
0134009M,UNIVERSITE AIX-MARSEILLE,760 *,73274,51,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,"Droit des sûretés, droit bancaire, droit des obligations, droit des assurances",AIX EN PROVENCE,
0141408E,UNIVERSITE DE CAEN,4415 *,,51ou58-1,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,Droit du numérique,CAEN,
0171463Y,UNIVERSITE DE LA ROCHELLE,4134 *,,51,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,Droit Privé et Sciences Criminelles,Universite La Rochelle,
0290346U,UNIV. DE BRETAGNE OCCIDENTALE (BREST),4365 *,0100PR0012,46-1,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,"Droit privé et sciences criminelles, droit civil",BREST,
0333298F,UNIVERSITE DE BORDEAUX,406 *,0581,51,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,Droit de la santé et des assurances,BORDEAUX,S
0421095M,UNIVERSITE DE SAINT-ETIENNE,4266 *,0004,51,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,DROIT PRIVE,URF DROIT,
0421095M,UNIVERSITE DE SAINT-ETIENNE,4267 *,0008,46-3,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,DROIT PRIVE,UFR DROIT,
0595964M,UNIVERSITE DU LITTORAL,4231 *,0324,46-3,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,"Droit social, Nouvelles économies, Tourisme",BOULOGNE SUR MER,
0673021V,UNIVERSITE DE STRASBOURG,4532 *,,46-1,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,"Droit privé, droit des affaires, droit pénal des affaires",Strasbourg,
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4306 *,0655,51ou58-1,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,Droit privé et sciences criminelles /Droit international privé et comparé / Droit du commerce international / Droit des transports.,LYON/BOURG EN BRESSE,S
0750736T,UNIVERSITE PARIS-DAUPHINE,4235 *,0339,51,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,"Professeur de droit privé, spécialité : droit civil des affaires (droit des obligations).",Paris,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4506 *,6175,51,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,Droit Pénal,Centre Pantheon,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4507 *,1714,51,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,Droit patrimonial de la famille,Centre Pantheon,
0751718K,UNIVERSITE PARIS 2 (PANTHEON-ASSAS),4220 *,0100PR0039,51,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,Toutes les information utiles au recrutement sont disponibles au lien ci-après :https://www.u-paris2.fr/fr/universite/recrutements/enseignement/campagne-synchronisee-de-recrutement-des-enseignants,12 place du pantheon,
0751718K,UNIVERSITE PARIS 2 (PANTHEON-ASSAS),4221 *,0100PR0318,51,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,Toutes les informations utiles au recrutement sont disponibles au lien ci-après :https://www.u-paris2.fr/fr/universite/recrutements/enseignement/campagne-synchronisee-de-recrutement-des-enseignants,12 place du pantheon,
0751718K,UNIVERSITE PARIS 2 (PANTHEON-ASSAS),4222 *,0100PR0247,51,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,Toutes les informations utiles au recrutement sont disponibles au lien ci-après :https://www.u-paris2.fr/fr/universite/recrutements/enseignement/campagne-synchronisee-de-recrutement-des-enseignants,12 place du pantheon,
0751718K,UNIVERSITE PARIS 2 (PANTHEON-ASSAS),4223 *,0100PR0026,51,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,Toutes les informations utiles au recrutement sont disponibles au lien ci-après :https://www.u-paris2.fr/fr/universite/recrutements/enseignement/campagne-synchronisee-de-recrutement-des-enseignants,paris,
0751721N,UNIVERSITE PARIS 5 (RENE DESCARTES),4380,01PR1556,51,PR,Non,1,,,01/09/2019,08/01/2019,27/02/2019,"Droit financier, européen et international",Faculte de Droit Economie Gestion,
0860856N,UNIVERSITE DE POITIERS,4577 *,,51,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,Droit rural français et européen  - droit bancaire  -  droit des biens -  responsabilités administratives dans le master II Droit de l'espace rural et de l¿activité agricole.,Poitiers,
0860856N,UNIVERSITE DE POITIERS,4578 *,,46-1,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,"Droit privé civil (biens, obligations), droit privé comparé, théorie du droit, philosophie du droit, histoire de la pensée juridique, enseignements en langues étrangères",Poitiers,
0911975C,UNIVERSITE D'EVRY VAL D'ESSONNE,4180 *,,51,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,cf fiche de poste,EVRY,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4493 *,858,51,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,Professeur de droit pénal et de sciences criminelles doté d'une expérience significative dans l'encadrement d'équipe et de projet de recherche.,NANTERRE,
0951793H,UNIVERSITE DE CERGY-PONTOISE,4406 *,,51,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,Droit des affaires et droit civil,CERGY,
9740478B,UNIVERSITE DE LA REUNION,4257 *,,46-3,PR,Non,1,,,01/09/2019,21/02/2019,26/03/2019,Assurer des enseignements en droit privé et sciences criminelles (licence et master) - Forte implication dans l'établissement - Activité de recherche en droit privé et sciences criminelles.,CAMPUS UNIVERSITAIRE DU MOUFIA,
0060931E,UNIVERSITE DE NICE (SOPHIA ANTIPOLIS),4587,02PR544,46-1,PR,Non,2,,,01/09/2019,29/01/2019,05/03/2019,"FINANCES PUBLIQUES, DROIT BUDGETAIRE, DROIT FISCAL, DROIT CONSTITUTIONNEL COMPARE FRANCE/AMERIQUE LATINE",UFR DROIT,
0130221V,I.E.P D'AIX-EN-PROVENCE,4048 *,,51ou58-1,PR,Non,2,,,01/09/2019,21/02/2019,26/03/2019,"la/ le Professeur (e) recrutée sera spécialisé(e) en droit de l'Union européenne, droit communautaire et européen, droit européen, droit international public",AIX EN PROVENCE,
0134009M,UNIVERSITE AIX-MARSEILLE,757 *,51546,51,PR,Non,2,,,01/09/2019,21/02/2019,26/03/2019,Droit constitutionnel comparé - Droit britannique - Droits fondamentaux,AIX EN PROVENCE,
0310133B,I.E.P DE TOULOUSE,4025 *,T2PR0013,46-1,PR,Non,2,,,01/09/2019,21/02/2019,26/03/2019,voir la fiche de poste,Toulouse,
0311382J,UNIVERSITE TOULOUSE 1,4195,,46-1,PR,Non,2,,,01/09/2019,22/02/2019,25/03/2019,,2 RUE DU DOYEN GABRIEL MARTY,
0440984F,UNIVERSITE DE NANTES,4529 *,1272,51,PR,Non,2,,,01/09/2019,21/02/2019,26/03/2019,Droit administratifDroit des collectivités territoriales,Nantes et La Roche sur Yon,
0511296G,UNIVERSITE DE REIMS,4355 *,02,46-1,PR,Non,2,,,01/09/2019,21/02/2019,26/03/2019,"Maîtrise de l'ensemble du droit constitutionnel français et des droits constitutionnels étrangers. L'intérêt porté aux théories constitutionnelles,constituera un atout supplémentaire.",REIMS,
0542493S,UNIVERSITE DE LORRAINE,1153 *,02PR0010,51,PR,Non,2,,,01/09/2019,21/02/2019,26/03/2019,Droit administratif général,NANCY,
0593279U,UNIVERSITE DE VALENCIENNES (UPHF),4229 *,,46-1,PR,Non,2,,,01/09/2019,21/02/2019,26/03/2019,Droit administratif et droit de l'Union européenne,LES TERTIALES VALENCIENNES,
0632035V,UNIVERSITE CLERMONT AUVERGNE,163 *,0003,46-1,PR,Non,2,,,01/09/2019,21/02/2019,26/03/2019,"Droit constitutionnel, Droit constitutionnel comparé",CLERMONT-FERRAND,
0640251A,UNIVERSITE DE PAU,4207 *,PR0199,46-1,PR,Non,2,,,01/09/2019,21/02/2019,26/03/2019,"Droit comparé ibérique et ibérico-américain, et droit de l'environnement. Axes comparatistes sur les droits fondamentaux, le droit et la justice constitutionnels.",Pau,
0660437S,UNIVERSITE DE PERPIGNAN (VIA DOMITIA),4201 *,,46-3,PR,Non,2,,,01/09/2019,21/02/2019,26/03/2019,Droit constitutionnel - Droit international économique - Droit international public - Droit public économique - Relations internationales.,UPVD,
0681166Y,UNIVERSITE DE MULHOUSE,4200 *,02 PR 0367,46-1,PR,Non,2,,,01/09/2019,21/02/2019,26/03/2019,Droit public interne ¿ Risques,"Fac des Sc. Eco, Sociales et juridiques",
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4305 *,0436,51ou58-1,PR,Non,2,,,01/09/2019,21/02/2019,26/03/2019,Droit administratif des biens / Droit public économique / Contrats administratifs / Droit fiscal / Laïcité,LYON/BOURG EN BRESSE,S
0750736T,UNIVERSITE PARIS-DAUPHINE,4236 *,0269,51,PR,Non,2,,,01/09/2019,21/02/2019,26/03/2019,Professeur de droit public interne et de droit public interne et européen des affaires,Paris,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4508 *,6182,51ou58-1,PR,Non,2,,,01/09/2019,21/02/2019,26/03/2019,DROIT INTERNATIONAL ET THEORIE DU DROIT INTERNATIONAL,Centre Pantheon,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4509 *,14116,51,PR,Non,2,,,01/09/2019,21/02/2019,26/03/2019,DROIT CONSTITUTIONNEL,Centre Pantheon,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4510 *,14115,51,PR,Non,2,,,01/09/2019,21/02/2019,26/03/2019,DROIT ADMINISTRATIF,Centre Pantheon,
0751718K,UNIVERSITE PARIS 2 (PANTHEON-ASSAS),4224 *,0200PR0519,51,PR,Non,2,,,01/09/2019,21/02/2019,26/03/2019,Toutes les informations utiles au recrutement sont disponibles au lien ci-après :https://www.u-paris2.fr/fr/universite/recrutements/enseignement/campagne-synchronisee-de-recrutement-des-enseignants,paris,
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4177 *,,51,PR,Non,2,,,01/09/2019,21/02/2019,26/03/2019,"Droit international public, Droit européen",GUYANCOURT,
0951793H,UNIVERSITE DE CERGY-PONTOISE,4405 *,,51,PR,Non,2,,,01/09/2019,21/02/2019,26/03/2019,"Enseignements:droit administratif général et droits administratifs spécialisés (notamment,droit des contrats administratifs). Recherches:droit administratif général,droits administratifs spécialisés",CERGY,
9710585J,UNIVERSITE DES ANTILLES,4339 *,,46-3,PR,Non,2,,,01/09/2019,21/02/2019,26/03/2019,Droit public de l'Outre-Mer,SCHOELCHER,S
9730429D,UNIVERSITE DE LA GUYANE,114 *,,46-3,PR,Non,2,,,01/09/2019,21/02/2019,26/03/2019,Droit public interne,CAYENNE,
0134009M,UNIVERSITE AIX-MARSEILLE,758 *,52830,51,PR,Non,3,,,01/09/2019,21/02/2019,26/03/2019,"Histoire du droit,du droit public et institutions politiques,Pensée politique et constitutionnelle avec ouverture aspects pluridisciplinaires de la matière ainsi qu'à 1 perspective critique.",AIX EN PROVENCE,
0542493S,UNIVERSITE DE LORRAINE,1161 *,03PR0611,51,PR,Non,3,,,01/09/2019,21/02/2019,26/03/2019,Histoire du droit,NANCY,
0673021V,UNIVERSITE DE STRASBOURG,4533 *,,46-3,PR,Non,3,,,01/09/2019,21/02/2019,26/03/2019,Histoire du droit et des institutions publiques,Strasbourg,S
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4516 *,0000020281,51,PR,Non,4,,,01/09/2019,21/02/2019,26/03/2019,Sociologie politique - Afrique,UFR Science politique,
0134009M,UNIVERSITE AIX-MARSEILLE,766 *,52535,46-1,PR,Non,5,6,,01/09/2019,21/02/2019,26/03/2019,Économie et management des organisations de l'économie sociale et solidaire,AIX MARSEILLE,
0251215K,UNIVERSITE DE BESANCON,4484 *,0063,46-1,PR,Non,5,,,01/09/2019,21/02/2019,26/03/2019,Economie,BESANCON,
0311382J,UNIVERSITE TOULOUSE 1,4196,,46-1 1C,PR,Non,5,,,01/09/2019,22/02/2019,25/03/2019,"Le candidat est un chercheur ayant publié dans les domaines de la théorie économique (mécanisme, contrat) et théorie des jeux dans des revues de rang A et possède de grandes aptitudes d'enseignant.",2 RUE DU DOYEN GABRIEL MARTY,
0333298F,UNIVERSITE DE BORDEAUX,396 *,,46-3,PR,Non,5,,,01/09/2019,21/02/2019,26/03/2019,Sciences économiques,Pessac,S
0342321N,UNIVERSITE DE MONTPELLIER,307 *,05PR0014,46-1,PR,Non,5,,,01/09/2019,21/02/2019,26/03/2019,Economie de l'environnement,Montpellier,
0342321N,UNIVERSITE DE MONTPELLIER,308 *,05PR0061,46-1,PR,Non,5,,,01/09/2019,21/02/2019,26/03/2019,Economie générale,Montpellier,
0350095N,ECOLE HAUTES ETUDES SANTE PUB,4038 *,,46-1,PR,Non,5,6,,01/09/2019,21/02/2019,26/03/2019,,Rennes/Paris,
0420957M,UNIV. SAINT-ETIENNE (IUT ST ETIENNE),4280 *,0932,46-1,PR,Non,5,,,01/09/2019,21/02/2019,26/03/2019,ECONOMIE,IUT ST ETIENNE,
0450855K,UNIVERSITE D'ORLEANS,4369 *,PR0735,46-1,PR,Non,5,6,,01/09/2019,21/02/2019,26/03/2019,Finance,UFR DEG - Orleans,
0511296G,UNIVERSITE DE REIMS,4360 *,05 PR 0041,46-3,PR,Non,5,,,01/09/2019,21/02/2019,26/03/2019,"Enseignant susceptible d¿intervenir sur les enseignements d¿économie générale de licence économie et gestion, licence AES, licence SSS et du master analyse et politique économiques.",REIMS,
0542493S,UNIVERSITE DE LORRAINE,1166 *,05PR0590,46-1,PR,Non,5,,,01/09/2019,21/02/2019,26/03/2019,Macro-économie de la transition climatique et énergétique,METZ,
0681166Y,UNIVERSITE DE MULHOUSE,4206 *,05 PR 0000,46-3,PR,Non,5,,,01/09/2019,21/02/2019,26/03/2019,Histoire de la pensée économique / Analyse économique.,Faculte de Marketing et dAgrosciences,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4517 *,1518,46-1,PR,Non,5,,,01/09/2019,21/02/2019,26/03/2019,Macroéconomie,Paris Jourdan,
0751718K,UNIVERSITE PARIS 2 (PANTHEON-ASSAS),4226 *,0500PR0054,46-1,PR,Non,5,,,01/09/2019,21/02/2019,26/03/2019,"Économie du Droit, économie industrielleVoir le site de l'université:https://www.u-paris2.fr/fr/universite/recrutements/enseignement/campagne-synchronisee-de-recrutement-des-enseignants",paris,
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4186 *,,46-1,PR,Non,5,,,01/09/2019,21/02/2019,26/03/2019,Economie du Développement,GUYANCOURT,
0912341A,CENTRALESUPELEC,29 *,05PR0197,46-1,PR,Non,5,,,01/09/2019,21/02/2019,26/03/2019,L'enseignant-chercheur mènera ses recherches dans l'équipe Economie Durable du Laboratoire Génie Industriel. Il enseignera les Sciences Economiques au sein du Dépt Sciences de l'Entreprise.,Gif sur Yvette,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4501 *,0024,46-1,PR,Non,5,,,01/09/2019,21/02/2019,26/03/2019,"Économétrie appliquée à la macroéconomie et la finance internationalesSolides compétences requises en économétrie appliquée, ainsi qu¿en macroéconomie et finance internationales",NANTERRE,
9710585J,UNIVERSITE DES ANTILLES,4340 *,,46-1,PR,Non,5,,,01/09/2019,21/02/2019,26/03/2019,Evaluation des politiques publiques; économie du développement,SCHOELCHER,
0134009M,UNIVERSITE AIX-MARSEILLE,767 *,76565,46-1,PR,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Distribution - Achat - Logistique - Supply Chain Management - Stratégie inter-organisationnelle,AIX MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,772 *,77156,46-1,PR,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Management stratégique des ressources de l'entreprise dans un contexte RSE,PUYRICARD,
0134009M,UNIVERSITE AIX-MARSEILLE,774 *,73273,46-3,PR,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"Management public, marketing territorial et marketing public",AIX EN PROVENCE,
0134009M,UNIVERSITE AIX-MARSEILLE,780 *,79005,46-1,PR,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"Organisation et pilotage de la performance des supply chains (stratégies logistiques et SC, outils de pilotage)",AIX EN PROVENCE,
0141408E,UNIVERSITE DE CAEN,4425 *,,46-1,PR,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Gestion de production et contrôle de gestion,CAEN,
0290346U,UNIV. DE BRETAGNE OCCIDENTALE (BREST),4364 *,0600PR1216,46-1,PR,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"Ressources humaines, Management stratégique",BREST,
0311382J,UNIVERSITE TOULOUSE 1,4197,,46-1,PR,Non,6,,,01/09/2019,22/02/2019,25/03/2019,Enseignement de niveau master en langue anglaise.Publications dans des revues académiques internationales de haut niveau.,2 RUE DU DOYEN GABRIEL MARTY,
0311382J,UNIVERSITE TOULOUSE 1,4198,,46-1,PR,Non,6,,,01/09/2019,22/02/2019,25/03/2019,Enseignement de niveau master en langue anglaise.Publications dans des revues académiques internationales de haut niveau.,2 RUE DU DOYEN GABRIEL MARTY,
0311382J,UNIVERSITE TOULOUSE 1,4199,,46-1,PR,Non,6,,,01/09/2019,22/02/2019,25/03/2019,Enseignement de niveau master en langue anglaise.Publications dans des revues académiques internationales de haut niveau.,2 RUE DU DOYEN GABRIEL MARTY,
0311384L,UNIVERSITE TOULOUSE 3,4555 *,,46-1,PR,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Sciences de Gestion,TOULOUSE,
0342321N,UNIVERSITE DE MONTPELLIER,328 *,06PR0198,46-1,PR,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Finance,Montpellier,
0342321N,UNIVERSITE DE MONTPELLIER,330 *,06PR0248,46-1,PR,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Marketing,Montpellier,
0383493R,UNIVERSITE GRENOBLE ALPES,385 *,06PR1179,46-1,PR,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Comptabilité,Grenoble,S
0440984F,UNIVERSITE DE NANTES,4532 *,2137,46-1,PR,Non,6,5,,01/09/2019,21/02/2019,26/03/2019,"Marketing international, marketing digital, management international, commerce international",Nantes,
